img_path,label,group
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam080_231128_2023-11-29_21-00_28.49_noaug_B_sp7_2836.png,1,2836
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam096_231107_2023-11-08_21-40_44.0_noaug_B_sp7_2766.png,1,2766
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam117_231117_2023-11-19_21-50_28.95_noaug_B_sp7_2831.png,1,2831
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam186_231122_2023-11-24_02-30_10.6_noaug_B_sp7_2782.png,1,2782
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154743613_56.72_noaug_B_sp7_2763.png,1,2763
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154784757_35.39_noaug_B_sp7_2833.png,1,2833
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-11-28_20-30_43.34_noaug_B_sp7_2822.png,1,2822
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam080_231128_2023-11-29_21-00_28.99_noaug_B_sp7_2836.png,1,2836
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam117_231025_2023-10-26_02-40_44.12_noaug_B_sp7_2826.png,1,2826
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157791838_51.11_noaug_B_sp7_2824.png,1,2824
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam121_231117_2023-11-19_21-50_53.22_noaug_B_sp7_2783.png,1,2783
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam088_231125_2023-11-27_21-10_36.28_noaug_B_sp7_2821.png,1,2821
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam010_231127_2023-12-02_23-40_51.53_noaug_B_sp7_2828.png,1,2828
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157791838_36.55_noaug_B_sp7_2827.png,1,2827
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157791838_32.55_noaug_B_sp7_2827.png,1,2827
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157789688_50.47_noaug_B_sp7_2767.png,1,2767
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam080_231128_2023-11-29_21-00_28.74_noaug_B_sp7_2836.png,1,2836
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam078_231117_2023-11-19_22-00_52.18_noaug_B_sp7_2825.png,1,2825
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam032_231019_2023-10-20_03-30_31.1_noaug_B_sp7_2841.png,1,2841
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796206_8.11_noaug_B_sp7_2765.png,1,2765
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam056_231107_2023-11-11_02-10_7.59_noaug_B_sp7_2846.png,1,2846
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam096_231107_2023-11-08_21-40_44.5_noaug_B_sp7_2766.png,1,2766
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam113_231115_2023-11-15_21-00_5.59_noaug_B_sp7_2874.png,1,2874
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam010_231127_2023-11-30_21-00_39.48_noaug_B_sp7_2873.png,1,2873
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam010_231127_2023-11-30_21-00_38.98_noaug_B_sp7_2873.png,1,2873
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154785170_41.13_noaug_B_sp7_2850.png,1,2850
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793770_43.72_noaug_B_sp7_2872.png,1,2872
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam010_231127_2023-11-30_21-00_39.23_noaug_B_sp7_2873.png,1,2873
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793770_43.97_noaug_B_sp7_2872.png,1,2872
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam056_231128_2023-12-04_00-20_49.52_noaug_B_sp7_2871.png,1,2871
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793770_44.22_noaug_B_sp7_2872.png,1,2872
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam056_231128_2023-12-04_00-20_50.02_noaug_B_sp7_2871.png,1,2871
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-02_21-10_25.5_noaug_B_sp7_2886.png,1,2886
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam023_231117_2023-11-21_00-40_46.56_noaug_B_sp7_2875.png,1,2875
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam023_231117_2023-11-21_00-40_46.06_noaug_B_sp7_2875.png,1,2875
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157792864_7.55_noaug_B_sp7_2876.png,1,2876
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157791745_15.22_noaug_B_sp7_2888.png,1,2888
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam113_231115_2023-11-15_21-00_5.84_noaug_B_sp7_2874.png,1,2874
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam123_231117_2023-11-17_21-00_57.34_noaug_B_sp7_2887.png,1,2887
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam123_231117_2023-11-17_21-00_57.59_noaug_B_sp7_2887.png,1,2887
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-02_21-10_26.0_noaug_B_sp7_2886.png,1,2886
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam123_231117_2023-11-17_21-00_57.09_noaug_B_sp7_2887.png,1,2887
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam023_231117_2023-11-21_00-40_46.31_noaug_B_sp7_2875.png,1,2875
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157791745_15.72_noaug_B_sp7_2888.png,1,2888
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam113_231115_2023-11-15_21-00_5.34_noaug_B_sp7_2874.png,1,2874
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157791745_15.47_noaug_B_sp7_2888.png,1,2888
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154743606_1.39_noaug_B_sp7_2889.png,1,2889
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam087_231019_2023-10-24_05-00_32.38_noaug_B_sp7_2891.png,1,2891
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam087_231019_2023-10-23_04-40_26.08_noaug_B_sp7_2863.png,1,2863
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam087_231019_2023-10-23_04-40_26.58_noaug_B_sp7_2863.png,1,2863
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam087_231019_2023-10-23_04-40_26.33_noaug_B_sp7_2863.png,1,2863
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_231025_2023-10-27_04-30_54.29_noaug_B_sp7_2862.png,1,2862
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_231025_2023-10-27_04-30_54.79_noaug_B_sp7_2862.png,1,2862
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam076_231025_2023-10-27_04-30_54.54_noaug_B_sp7_2862.png,1,2862
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157792979_27.56_noaug_B_sp7_2861.png,1,2861
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157792864_7.8_noaug_B_sp7_2876.png,1,2876
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744356_42.34_noaug_B_sp7_2879.png,1,2879
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam149_231025_2023-10-27_03-20_9.96_noaug_B_sp7_2890.png,1,2890
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam149_231025_2023-10-27_03-20_9.46_noaug_B_sp7_2890.png,1,2890
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154743606_1.64_noaug_B_sp7_2889.png,1,2889
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam149_231025_2023-10-27_03-20_9.71_noaug_B_sp7_2890.png,1,2890
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154743606_1.14_noaug_B_sp7_2889.png,1,2889
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam194_231122_2023-11-24_03-10_21.79_noaug_B_sp7_2878.png,1,2878
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam194_231122_2023-11-24_03-10_22.29_noaug_B_sp7_2878.png,1,2878
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam194_231122_2023-11-24_03-10_22.04_noaug_B_sp7_2878.png,1,2878
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157790164_20.86_noaug_B_sp7_2877.png,1,2877
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157790164_21.36_noaug_B_sp7_2877.png,1,2877
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157790164_21.11_noaug_B_sp7_2877.png,1,2877
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157792864_7.3_noaug_B_sp7_2876.png,1,2876
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796414_36.79_noaug_B_sp7_2880.png,1,2880
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796414_37.29_noaug_B_sp7_2880.png,1,2880
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796414_37.04_noaug_B_sp7_2880.png,1,2880
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam098_231125_2023-11-28_20-50_46.5_noaug_B_sp7_2881.png,1,2881
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744356_42.59_noaug_B_sp7_2879.png,1,2879
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744356_42.09_noaug_B_sp7_2879.png,1,2879
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam087_231019_2023-10-24_05-00_32.63_noaug_B_sp7_2891.png,1,2891
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231010_2023-10-10_23-30_20.15_noaug_B_sp7_2897.png,1,2897
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-01_21-10_7.45_noaug_B_sp7_2912.png,1,2912
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam056_231107_2023-11-12_03-20_18.29_noaug_B_sp7_2896.png,1,2896
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam098_231125_2023-11-28_20-50_46.75_noaug_B_sp7_2881.png,1,2881
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam123_231022_2023-10-24_02-50_17.38_noaug_B_sp7_2907.png,1,2907
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam079_231125_2023-11-27_23-50_6.19_noaug_B_sp7_2898.png,1,2898
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam052_231115_2023-11-16_00-50_50.71_noaug_B_sp7_2865.png,1,2865
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam052_231115_2023-11-16_00-50_50.96_noaug_B_sp7_2865.png,1,2865
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam052_231115_2023-11-16_00-50_50.46_noaug_B_sp7_2865.png,1,2865
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam017_231128_2023-12-05_01-40_27.6_noaug_B_sp7_2866.png,1,2866
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793770_42.21_noaug_B_sp7_2864.png,1,2864
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744418_53.15_noaug_B_sp7_2909.png,1,2909
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-11-29_22-10_21.1_noaug_B_sp7_2867.png,1,2867
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam017_231128_2023-12-05_01-40_27.35_noaug_B_sp7_2866.png,1,2866
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam065_231010_2023-10-11_01-50_28.82_noaug_B_sp7_2851.png,1,2851
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam098_231125_2023-11-28_20-50_46.25_noaug_B_sp7_2881.png,1,2881
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793841_30.13_noaug_B_sp7_2902.png,1,2902
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam065_231010_2023-10-11_01-50_28.32_noaug_B_sp7_2851.png,1,2851
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam065_231010_2023-10-11_01-50_28.57_noaug_B_sp7_2851.png,1,2851
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam079_231125_2023-11-27_23-50_6.44_noaug_B_sp7_2898.png,1,2898
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam118_231117_2023-11-21_02-20_10.6_noaug_B_sp7_2856.png,1,2856
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231010_2023-10-10_23-30_20.4_noaug_B_sp7_2897.png,1,2897
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam130_231025_2023-10-26_04-10_56.17_noaug_B_sp7_2906.png,1,2906
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam017_231128_2023-12-05_01-40_27.85_noaug_B_sp7_2866.png,1,2866
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam080_231128_2023-11-30_20-50_19.45_noaug_B_sp7_2901.png,1,2901
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam001_231013_2023-10-17_03-50_2.77_noaug_B_sp7_2911.png,1,2911
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam073_231010_2023-10-11_04-30_46.58_noaug_B_sp7_2908.png,1,2908
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam073_231010_2023-10-11_04-30_47.08_noaug_B_sp7_2908.png,1,2908
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam073_231010_2023-10-11_04-30_46.83_noaug_B_sp7_2908.png,1,2908
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231010_2023-10-10_23-30_20.65_noaug_B_sp7_2897.png,1,2897
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793770_42.71_noaug_B_sp7_2864.png,1,2864
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793770_42.46_noaug_B_sp7_2864.png,1,2864
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-11-29_22-10_20.85_noaug_B_sp7_2867.png,1,2867
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam123_231022_2023-10-24_02-50_17.13_noaug_B_sp7_2907.png,1,2907
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam123_231022_2023-10-24_02-50_17.63_noaug_B_sp7_2907.png,1,2907
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793841_29.88_noaug_B_sp7_2902.png,1,2902
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam079_231125_2023-11-27_23-50_6.69_noaug_B_sp7_2898.png,1,2898
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793841_29.63_noaug_B_sp7_2902.png,1,2902
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam130_231025_2023-10-26_04-10_56.42_noaug_B_sp7_2906.png,1,2906
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam118_231117_2023-11-21_02-20_10.1_noaug_B_sp7_2856.png,1,2856
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam029_231010_2023-10-17_02-00_53.96_noaug_B_sp7_2852.png,1,2852
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam001_231013_2023-10-17_03-50_3.02_noaug_B_sp7_2911.png,1,2911
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam118_231117_2023-11-19_20-10_29.48_noaug_B_sp7_2899.png,1,2899
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157789991_48.65_noaug_B_sp7_2910.png,1,2910
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-02_22-20_11.55_noaug_B_sp7_2900.png,1,2900
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231029_2023-11-02_22-20_56.6_noaug_B_sp7_2921.png,1,2921
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-10_22-00_1.44_noaug_B_sp7_2892.png,1,2892
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-01_21-10_7.7_noaug_B_sp7_2912.png,1,2912
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam118_231117_2023-11-19_20-10_29.73_noaug_B_sp7_2899.png,1,2899
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam029_231010_2023-10-17_02-00_53.71_noaug_B_sp7_2852.png,1,2852
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744418_52.9_noaug_B_sp7_2909.png,1,2909
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-06_21-00_30.11_noaug_B_sp7_2857.png,1,2857
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-01_21-10_7.2_noaug_B_sp7_2912.png,1,2912
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-11-30_01-00_21.0_noaug_B_sp7_2903.png,1,2903
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157789693_27.35_noaug_B_sp7_2922.png,1,2922
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam029_231010_2023-10-17_02-00_53.46_noaug_B_sp7_2852.png,1,2852
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231010_2023-10-14_01-50_24.72_noaug_B_sp7_2914.png,1,2914
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam080_231128_2023-11-30_20-50_19.95_noaug_B_sp7_2901.png,1,2901
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam080_231128_2023-11-30_20-50_19.7_noaug_B_sp7_2901.png,1,2901
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam130_231025_2023-10-26_04-10_56.67_noaug_B_sp7_2906.png,1,2906
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157789693_27.6_noaug_B_sp7_2922.png,1,2922
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231010_2023-10-14_01-50_24.97_noaug_B_sp7_2914.png,1,2914
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam032_231019_2023-10-20_01-50_12.22_noaug_B_sp7_2868.png,1,2868
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744418_53.27_noaug_B_sp7_2904.png,1,2904
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-02_22-20_11.3_noaug_B_sp7_2900.png,1,2900
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231010_2023-10-14_01-50_25.22_noaug_B_sp7_2914.png,1,2914
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam133_231115_2023-11-15_20-40_40.1_noaug_B_sp7_2923.png,1,2923
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744418_53.4_noaug_B_sp7_2909.png,1,2909
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793770_3.17_noaug_B_sp7_2869.png,1,2869
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-06_21-00_29.86_noaug_B_sp7_2857.png,1,2857
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-11-29_22-10_20.6_noaug_B_sp7_2867.png,1,2867
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam015_231107_2023-11-11_21-20_7.77_noaug_B_sp7_2905.png,1,2905
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam073_231010_2023-10-11_03-10_5.88_noaug_B_sp7_2916.png,1,2916
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744418_52.77_noaug_B_sp7_2904.png,1,2904
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam026_231029_2023-11-02_22-20_56.1_noaug_B_sp7_2921.png,1,2921
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam118_231117_2023-11-19_20-10_29.98_noaug_B_sp7_2899.png,1,2899
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam027_231127_2023-12-10_22-00_1.19_noaug_B_sp7_2892.png,1,2892
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam032_231019_2023-10-20_01-50_11.97_noaug_B_sp7_2868.png,1,2868
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/s2lam029_231010_2023-10-12_02-10_38.11_noaug_B_sp7_2917.png,1,2917
